subject,condition,region,CMRO2,network,confidence,confidence_z,reaction_time,reaction_time_z
sub01,predictable,LH_Vis_1,125.63925018191614,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_2,115.7236707064493,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_3,105.8143792049406,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_4,191.28131645972,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_5,160.77259358024816,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_6,128.69586907085616,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_7,136.92684418547364,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_8,180.33074685688624,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_9,198.79918452459407,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_1,128.09776205000028,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_2,75.16515309769454,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_3,104.65023056851965,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_4,164.5580060484244,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_5,159.61456488651675,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_6,129.12170930777893,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_1,88.78812441466374,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_2,167.0080595760247,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_3,136.55583746014818,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_4,118.26641117963466,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_5,119.55212145336348,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_6,159.0908380327448,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_FEF_1,161.78616004473528,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_FEF_2,168.93563053154006,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_ParOper_1,132.02382376989038,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_1,83.93604316796862,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_2,88.72579531889218,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_PFCl_1,159.92704101710717,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_1,91.97527819733762,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_2,89.03082428928775,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_3,99.34650746667614,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Par_1,118.04693351171484,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_1,160.03168336706915,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_pCun_1,159.98138784286647,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Cing_1,82.36845463974313,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_1,135.13844536394524,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_2,141.07639370505063,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_3,109.65800599392384,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_4,133.95626772764376,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_1,105.9437993837659,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_2,154.79523572445086,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_3,146.11231172878234,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_4,187.79732512212675,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_5,116.34815985753586,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_6,169.48852245970593,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_7,108.71412524567933,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_1,130.54302166985954,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_2,141.2241596863198,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_1,128.22637409159634,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_2,87.10812050300655,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_3,122.1792759971286,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_4,175.88462271233027,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_5,170.46370153283613,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_6,135.93431000574867,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_7,156.19512935258584,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_8,193.1585009550477,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_1,136.9436830014174,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_2,79.10818565236292,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_3,134.03309876839057,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_4,194.633485767214,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_5,88.92128422330363,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_6,139.18007306629767,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_7,103.7292167415508,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_8,154.52375957398007,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_1,146.02367807835293,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_2,125.35039988820384,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_3,111.86335549045428,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_4,150.20318513560926,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_5,123.8632652198408,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_FEF_1,162.85183343603637,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_FEF_2,180.64949323857945,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_1,134.34122765995008,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_2,121.53833976870398,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_FrOper_1,81.84741745665008,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_Med_1,99.56736784812423,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_Med_2,128.2448543746988,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_Par_1,125.61397126694492,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_Par_2,153.07376441429383,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_PFCl_1,150.05593498679232,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_PFCl_2,162.85061917245037,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_PFCl_3,133.5121656037794,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_PFCl_4,143.670705345041,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_PFCmp_1,108.91871053077902,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_PFCmp_2,126.59158966553916,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Cont_PFCmp_3,137.79372596619314,Control,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_Par_1,141.88293068890516,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_Temp_1,176.90735116730747,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_Temp_2,136.61943602426055,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_Temp_3,121.21859403367056,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_PFCv_1,130.06662614842975,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_PFCv_2,163.10756618058457,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_PFCm_1,159.08613193315912,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_PFCm_2,124.86724168511785,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_PFCm_3,180.4144749608417,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_PCC_1,113.884902102889,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Default_PCC_2,179.45979724747022,DefaultMode,5.625,1.05,0.453,-2.145
sub01,unpredictable,LH_Vis_1,92.20379695545272,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_2,109.95229703161716,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_3,98.12941922836453,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_4,179.15660131436752,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_5,135.818913533257,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_6,110.988351124723,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_7,121.37593855338764,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_8,158.7906466835917,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Vis_9,173.23602393394117,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SomMot_1,104.70384386877224,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SomMot_2,63.68907915193584,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SomMot_3,90.7896911554056,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SomMot_4,134.2381328244573,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SomMot_5,124.4494911516257,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SomMot_6,117.68825679701352,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_Post_1,81.25668026333445,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_Post_2,143.02307344894103,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_Post_3,122.82773489441742,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_Post_4,92.66681185684024,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_Post_5,98.16557119816136,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_Post_6,118.1830564689254,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_FEF_1,133.77702996139,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_DorsAttn_FEF_2,146.16090498907204,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SalVentAttn_ParOper_1,116.48403041117965,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SalVentAttn_FrOper_1,58.922062494551575,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SalVentAttn_FrOper_2,83.43199545468771,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SalVentAttn_PFCl_1,141.02710630139987,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SalVentAttn_Med_1,67.78333124423357,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SalVentAttn_Med_2,86.34903321960164,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_SalVentAttn_Med_3,89.95101972859385,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Cont_Par_1,94.7519201796632,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Cont_PFCl_1,147.80571116867674,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Cont_pCun_1,143.36939653333184,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Cont_Cing_1,74.87915859373526,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_Temp_1,108.44362097484384,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_Temp_2,125.06931560130288,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_Temp_3,99.69287542733508,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_Temp_4,120.24530466790242,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PFC_1,79.57082478901515,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PFC_2,123.54357746283662,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PFC_3,117.80582806451731,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PFC_4,176.7275567050362,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PFC_5,89.48360537122288,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PFC_6,178.3936715060393,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PFC_7,97.03765415960991,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PCC_1,125.46900454217212,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,LH_Default_PCC_2,112.7628874644172,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_1,99.35484169263717,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_2,82.28737584832776,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_3,86.20331640718405,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_4,161.7776453082235,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_5,145.41331126337633,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_6,123.38169820027326,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_7,124.4471045418658,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Vis_8,158.65754703864047,Visual,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_1,103.25966082021552,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_2,66.46353432046348,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_3,126.61507549391952,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_4,161.1063342955761,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_5,78.71120089057277,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_6,119.1420393585496,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_7,108.84755731861348,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SomMot_8,138.00221924707222,SomatoMotor,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_DorsAttn_Post_1,117.69899547736767,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_DorsAttn_Post_2,114.18182007412848,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_DorsAttn_Post_3,109.40575267435906,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_DorsAttn_Post_4,146.14927171094357,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_DorsAttn_Post_5,121.63434348070383,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_DorsAttn_FEF_1,135.3610889408267,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_DorsAttn_FEF_2,153.3952444714282,DorsAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SalVentAttn_TempOccPar_1,105.27461024456692,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SalVentAttn_TempOccPar_2,103.21005082803828,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SalVentAttn_FrOper_1,63.87188642307071,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SalVentAttn_Med_1,95.07275419209014,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_SalVentAttn_Med_2,113.95006938682336,SalVentAttn,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_Par_1,105.87415045873549,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_Par_2,139.75557855454727,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_PFCl_1,139.83563108238707,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_PFCl_2,140.10602037898144,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_PFCl_3,122.1461345054608,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_PFCl_4,132.87982431408054,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_PFCmp_1,106.2387578797113,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_PFCmp_2,100.6921173123242,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Cont_PFCmp_3,117.9814021413271,Control,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_Par_1,111.97829778474286,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_Temp_1,153.366629081996,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_Temp_2,111.68636137250228,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_Temp_3,91.39056413324528,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_PFCv_1,102.35129394714156,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_PFCv_2,129.76713485826377,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_PFCm_1,146.95880627783058,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_PFCm_2,96.91585237713312,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_PFCm_3,135.26532957531776,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_PCC_1,111.71943143991108,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,unpredictable,RH_Default_PCC_2,143.99624572435116,DefaultMode,1.375,-1.4240000000000002,0.5,-0.838
sub01,surprising,LH_Vis_1,106.4099864835591,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_2,104.0464131389502,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_3,114.59390153950405,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_4,195.51753773116133,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_5,141.50116977636483,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_6,118.58542793975988,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_7,115.81121575298393,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_8,172.80669078964,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Vis_9,190.63535871351985,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SomMot_1,118.37126261617414,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SomMot_2,63.43537109145405,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SomMot_3,90.00423784581842,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SomMot_4,151.14548737922686,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SomMot_5,132.56784195370193,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SomMot_6,106.94273239369858,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_Post_1,87.34613221308996,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_Post_2,157.65460314626813,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_Post_3,114.0116727766446,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_Post_4,96.2663295201549,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_Post_5,86.26121665307913,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_Post_6,136.95172293441104,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_FEF_1,155.21638503264478,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_DorsAttn_FEF_2,159.0541160679216,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SalVentAttn_ParOper_1,133.39103283277404,SalVentAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SalVentAttn_FrOper_1,60.80440574740384,SalVentAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SalVentAttn_FrOper_2,77.34954154086074,SalVentAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SalVentAttn_PFCl_1,148.45787924617383,SalVentAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SalVentAttn_Med_1,82.89217503962956,SalVentAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SalVentAttn_Med_2,83.59040514457045,SalVentAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_SalVentAttn_Med_3,82.07002017195964,SalVentAttn,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Cont_Par_1,92.29156851324842,Control,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Cont_PFCl_1,141.89581080297216,Control,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Cont_pCun_1,150.83896435579183,Control,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Cont_Cing_1,81.74863805031242,Control,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_Temp_1,120.55102956070117,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_Temp_2,130.0740816576473,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_Temp_3,95.77531858718405,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_Temp_4,133.59337924642463,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PFC_1,78.92451709264387,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PFC_2,129.35805361333877,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PFC_3,143.09921535859638,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PFC_4,169.30425529066707,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PFC_5,113.46171026882028,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PFC_6,172.54062069684835,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PFC_7,116.40365272082931,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PCC_1,120.80101031326409,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,LH_Default_PCC_2,124.74482730776737,DefaultMode,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_1,99.36415122925368,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_2,85.66528951930879,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_3,97.38332218077755,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_4,170.03275749420618,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_5,158.74280002438553,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_6,115.70365753164953,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_7,130.00708777270708,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_Vis_8,184.1986826933207,Visual,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_1,98.9749889633378,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_2,62.00217690107125,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_3,108.17892135332777,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_4,170.02355962148266,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_5,91.0864605621339,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_6,124.33664279334504,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_7,104.99675180609522,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_SomMot_8,152.4603567233711,SomatoMotor,5.625,1.05,0.483,-1.311
sub01,surprising,RH_DorsAttn_Post_1,119.25330642554384,DorsAttn,5.625,1.05,0.483,-1.311
sub01,surprising,RH_DorsAttn_Post_2,120.67430832758085,DorsAttn,5.625,1.05,0.483,-1.311
