subject,condition,region,CMRO2,network,confidence,confidence_z,reaction_time,reaction_time_z
sub01,predictable,LH_Vis_1,92.032,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_2,144.519,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_3,113.576,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_4,86.461,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_5,92.276,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_6,133.714,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_7,90.9,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_8,84.847,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_9,126.849,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_10,105.743,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_11,172.73,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_12,197.217,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_13,77.145,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_14,181.499,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_15,186.113,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_16,100.916,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_17,152.174,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_18,155.196,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_19,210.774,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_20,104.918,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_21,152.796,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_22,112.969,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_23,148.265,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_24,196.319,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_25,204.232,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_26,172.851,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_27,171.242,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_28,163.642,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_29,197.166,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_30,198.712,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Vis_31,146.868,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_1,114.825,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_2,133.651,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_3,99.316,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_4,63.322,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_5,85.084,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_6,141.039,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_7,97.346,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_8,56.957,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_9,152.931,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_10,80.176,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_11,103.714,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_12,137.157,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_13,195.489,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_14,147.294,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_15,155.381,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_16,176.724,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_17,165.901,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_18,121.277,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_19,153.272,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_20,162.303,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_21,253.449,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_22,169.557,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_23,99.277,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_24,137.708,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_25,124.083,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_26,157.323,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_27,154.245,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_28,108.376,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_29,119.315,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_30,189.138,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_31,54.828,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_32,202.659,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_33,111.728,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_34,142.644,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_35,143.822,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_36,152.033,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SomMot_37,155.535,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_1,71.594,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_2,60.727,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_3,118.682,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_4,124.285,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_5,154.721,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_6,146.39,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_7,123.913,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_8,108.768,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_9,98.701,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_10,114.258,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_11,132.548,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_12,108.89,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_13,156.844,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_14,142.188,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_15,133.356,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_16,155.601,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_Post_17,200.671,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_FEF_1,183.944,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_FEF_2,136.749,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_FEF_3,111.152,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_FEF_4,271.674,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_PrCv_1,160.3,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_DorsAttn_PrCv_2,211.366,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_ParOper_1,90.113,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_ParOper_2,146.275,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_ParOper_3,176.979,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_ParOper_4,174.042,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_TempOcc_1,104.91,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_1,32.734,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_2,88.436,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_3,87.1,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_4,112.064,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_5,109.988,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_6,79.556,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_7,94.509,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_8,105.891,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_FrOper_9,130.395,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_PFCl_1,149.903,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_1,103.378,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_2,90.515,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_3,71.697,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_4,77.842,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_5,101.881,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_6,110.314,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_SalVentAttn_Med_7,94.819,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Par_1,149.769,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Par_2,145.56,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Par_3,109.811,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Par_4,118.329,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Par_5,124.734,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Par_6,104.74,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Temp_1,139.724,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_1,208.757,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_2,182.44,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_3,150.342,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_4,173.086,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_5,157.362,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_6,175.186,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_7,159.326,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_8,159.096,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCl_9,203.37,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCv_1,87.037,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_pCun_1,219.455,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_pCun_2,138.485,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Cing_1,64.872,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_Cing_2,93.509,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Cont_PFCmp_1,102.917,Control,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_1,148.996,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_2,152.08,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_3,274.249,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_4,127.517,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_5,114.756,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_6,122.768,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_7,171.73,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_8,130.621,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_9,123.79,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_10,108.93,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_11,111.239,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_12,111.386,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_13,106.269,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_14,127.004,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_15,131.046,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_16,182.63,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_Temp_17,150.094,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_1,120.912,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_2,198.605,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_3,152.598,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_4,253.538,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_5,146.84,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_6,210.703,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_7,122.279,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_8,153.73,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_9,136.168,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_10,140.435,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_11,164.637,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_12,95.32,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_13,106.183,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_14,139.657,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_15,129.844,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_16,82.742,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_17,224.718,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_18,185.324,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_19,120.113,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_20,156.663,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_21,216.424,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_22,106.467,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_23,105.398,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PFC_24,179.384,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_1,173.438,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_2,128.243,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_3,164.491,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_4,148.289,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_5,156.496,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_6,167.133,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_7,122.758,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_8,92.989,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_9,55.577,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_10,159.71,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,LH_Default_PCC_11,105.298,DefaultMode,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_1,134.565,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_2,138.118,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_3,89.006,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_4,94.902,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_5,82.535,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_6,76.819,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_7,115.103,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_8,129.8,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_9,126.484,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_10,182.236,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_11,185.088,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_12,151.735,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_13,252.764,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_14,98.927,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_15,185.027,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_16,131.915,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_17,68.087,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_18,202.382,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_19,151.77,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_20,94.35,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_21,178.086,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_22,161.685,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_23,183.46,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_24,174.816,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_25,193.48,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_26,176.114,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_27,141.231,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_28,165.785,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_29,238.162,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_Vis_30,162.229,Visual,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_1,172.727,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_2,216.898,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_3,183.753,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_4,79.432,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_5,69.538,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_6,77.217,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_7,161.348,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_8,135.196,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_9,93.241,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_10,87.102,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_11,111.612,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_12,225.547,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_13,96.699,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_14,172.007,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_15,244.369,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_16,222.273,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_17,248.032,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_18,85.321,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_19,145.754,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_20,102.309,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_21,253.5,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_22,81.181,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_23,125.266,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_24,190.589,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_25,146.144,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_26,139.18,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_27,142.134,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_28,92.763,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_29,128.753,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_30,207.653,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_31,193.909,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_32,128.461,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_33,94.221,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_34,169.789,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_35,82.511,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_36,147.572,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_37,124.889,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_38,167.126,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_39,77.683,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SomMot_40,69.249,SomatoMotor,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_1,111.755,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_2,151.85,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_3,145.348,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_4,209.517,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_5,99.962,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_6,181.703,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_7,232.891,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_8,115.328,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_9,88.885,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_10,117.007,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_11,100.254,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_12,178.294,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_13,98.542,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_14,128.914,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_15,95.298,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_16,158.864,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_17,87.956,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_18,166.53,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_Post_19,165.352,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_FEF_1,176.618,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_FEF_2,157.162,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_FEF_3,289.656,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_DorsAttn_PrCv_1,162.087,DorsAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_1,162.8,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_2,93.998,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_3,141.869,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_4,140.459,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_5,104.622,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_6,106.113,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_TempOccPar_7,143.71,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_PrC_1,199.956,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_FrOper_1,74.697,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_FrOper_2,84.894,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_FrOper_3,74.062,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_FrOper_4,79.543,SalVentAttn,5.625,1.05,0.453,-2.145
sub01,predictable,RH_SalVentAttn_FrOper_5,83.046,SalVentAttn,5.625,1.05,0.453,-2.145
